"33","Selection sort","381892"
"33","Selection sort","110354"
"33","Selection sort","88397"
"33","Selection sort","256037"
"33","Selection sort","544195"
"33","Selection sort","17169"
"33","Selection sort","465798"
"33","Selection sort","107024"
"33","Selection sort","62344"
"33","Selection sort","564420"
"33","Selection sort","142604"
"33","Selection sort","17924"
"33","Selection sort","549088"
"33","Selection sort","374801"
"33","Digital signature","-1"
"33","Digital signature","389781"
"33","Digital signature","432101"
"33","Digital signature","383285"
"33","Digital signature","312199"
"33","Digital signature","575009"
"33","Digital signature","452977"
"33","Digital signature","453332"
"33","Digital signature","617161"
"33","Digital signature","382898"
"33","Digital signature","450683"
"33","Digital signature","492267"
"33","Digital signature","337507"
"33","Liked","-1"
"33","Liked","412608"
"33","Liked","71750"
"33","Liked","247972"
"34","Bit","-1"
"34","Bit","586591"
"34","Bit","496649"
"34","Bit","585603"
"34","ALC","-1"
"34","ALC","278367"
"34","ALC","244543"
"34","ALC","372322"
"34","ALC","53483"
"34","ALC","113722"
"34","ALC","323884"
"34","ALC","306969"
"34","ALC","17563"
"34","ALC","138383"
"34","ALC","615574"
"34","ALC","384999"
"34","ALC","213392"
"34","ALC","318299"
"34","ALC","410378"
"34","Sort","-1"
"34","Sort","245969"
"34","Sort","180133"
"34","Sort","396428"
"34","Sort","390717"
"34","Sort","519060"
"34","Sort","228563"
"34","Sort","274236"
"34","Sort","103171"
"34","Sort","545998"
"34","Sort","208302"
"34","Sort","137341"
"34","Sort","610078"
"34","Sort","243169"
"34","Sort","359773"
"34","Sort","195758"
"34","Binary search","-1"
"34","Binary search","451445"
"34","Binary search","219425"
"34","Binary search","406171"
"34","Binary search","337336"
"34","Binary search","381442"
"34","Binary search","576637"
"34","Binary search","48537"
"34","Binary search","216010"
"34","Binary search","408905"
"34","Binary search","593965"
"34","Binary search","53540"
"34","Binary search","523963"
"34","Parity","-1"
"34","Parity","158771"
"34","Parity","450658"
"34","Parity","216968"
"34","Parity","375107"
"34","Parity","168598"
"34","Parity","465178"
"34","Liked","-1"
"34","Liked","604789"
"34","Liked","166448"
"34","Liked","264214"
"34","Liked","302705"
"35","PNG","-1"
"35","PNG","548034"
"35","PNG","46053"
"35","PNG","59409"
"35","PNG","301260"
"35","PNG","317773"
"35","PNG","133921"
"35","PNG","548091"
"35","PNG","376338"
"35","Liked","-1"
"35","Liked","51300"
"35","Liked","611829"
"35","Liked","515709"
"35","Liked","404949"
"35","Liked","512407"
"35","Liked","504383"
"35","Liked","144255"
"35","Liked","151768"
"35","Liked","472758"
"35","Liked","465463"
"36","Time complexity","-1"
"36","Time complexity","159535"
"36","Time complexity","522878"
"36","Time complexity","621053"
"36","Time complexity","323630"
"36","Time complexity","156610"
"36","Time complexity","609123"
"36","Time complexity","387151"
"36","Time complexity","257612"
"36","Encryption","-1"
"36","Encryption","167888"
"36","Encryption","316299"
"36","Encryption","26399"
"36","Encryption","579178"
"36","Encryption","5094"
"36","Encryption","410368"
"36","Encryption","317719"
"36","Encryption","331101"
"36","Encryption","473064"
"36","Encryption","14232"
"36","Encryption","567700"
"36","Encryption","36096"
"36","Parse tree","-1"
"36","Parse tree","131082"
"36","Parse tree","321041"
"36","Parse tree","22650"
"36","Parse tree","125282"
"36","Hypertext Transfer Protocol (HTTP)","-1"
"36","Hypertext Transfer Protocol (HTTP)","281002"
"36","Hypertext Transfer Protocol (HTTP)","534284"
"36","Hypertext Transfer Protocol (HTTP)","183950"
"36","Hypertext Transfer Protocol (HTTP)","350613"
"36","Hypertext Transfer Protocol (HTTP)","574252"
"36","Hypertext Transfer Protocol (HTTP)","557112"
"36","Hypertext Transfer Protocol (HTTP)","167291"
"36","Hypertext Transfer Protocol (HTTP)","23236"
"36","Hypertext Transfer Protocol (HTTP)","526961"
"36","Hypertext Transfer Protocol (HTTP)","69368"
"36","Hypertext Transfer Protocol (HTTP)","109599"
"36","Hypertext Transfer Protocol (HTTP)","295290"
"36","Hypertext Transfer Protocol (HTTP)","423416"
"36","Liked","-1"
"36","Liked","379273"
"36","Liked","104457"
"36","Liked","343010"
"36","Liked","376235"
"36","Liked","219941"
"36","Liked","131162"
"36","Liked","394544"
"37","User","-1"
"37","User","166514"
"37","User","416753"
"37","User","96092"
"37","User","392876"
"37","User","451698"
"37","User","505468"
"37","User","627418"
"37","User","336384"
"37","Intelligent systems","-1"
"37","Intelligent systems","294215"
"37","Intelligent systems","399624"
"37","Intelligent systems","60057"
"37","Intelligent systems","192323"
"37","Unicode","-1"
"37","Unicode","252142"
"37","Unicode","138655"
"37","Unicode","15035"
"37","Unicode","396550"
"37","Unicode","143646"
"37","Unicode","615735"
"37","Unicode","307174"
"37","Unicode","376265"
"37","Unicode","412117"
"37","Unicode","332574"
"37","Unicode","5754"
"37","Unicode","328385"
"37","Unicode","448389"
"37","Problem domain","-1"
"37","Problem domain","90006"
"37","Problem domain","267993"
"37","Problem domain","284329"
"37","Problem domain","378766"
"37","Pixel","-1"
"37","Pixel","118289"
"37","Pixel","329185"
"37","Pixel","159418"
"37","Pixel","223303"
"37","Pixel","163900"
"37","Pixel","259935"
"37","Pixel","562877"
"37","Liked","-1"
"37","Liked","418850"
"37","Liked","1854"
"37","Liked","483523"
"37","Liked","600886"
"38","Greedy algorithm","-1"
"38","Greedy algorithm","499396"
"38","Greedy algorithm","8679"
"38","Greedy algorithm","352463"
"38","Greedy algorithm","267866"
"38","Time complexity","-1"
"38","Time complexity","535111"
"38","Time complexity","109577"
"38","Time complexity","453049"
"38","Time complexity","368804"
